Fir1,Cir1,Fir2,Cir2,Fir3,Cir3,Total_Cost1,Total_Cost2,Total_Cost3,total_cost
10.057868320750824,1404.1188061573557,58.172534574677826,6021.249000014146,180.22925670094693,10866.94116020376,14022.755391331091,149123.6403253281,406058.3028393045,569204.6985559637
47.035448136645265,18842.286271745026,66.57745401632758,6102.1413652845395,273.49098190200453,4529.762139275448,738737.3722456595,162702.6549447904,200903.92584527726,1102343.9530357271
46.171837516132726,7663.524493582493,116.90223373291083,19402.209302297953,152.4300596009201,13507.841350615176,172446.62715063666,1388927.4794894494,431160.35552983015,1992534.4621699161
10.603160258538114,8636.6873585756,91.17655415845084,2462.6098742343593,156.020828862805,6258.328507074863,79879.5164248082,108486.26037203961,203975.1025052447,392340.8793020925
3.216137156616365,10117.636785774268,115.09734671509541,2436.0886632272723,283.4870064544294,11605.252493918373,45303.35374528196,122456.46068436556,544629.9733703282,712389.7877999757
7.9052870237633694,5536.765769597744,70.13637821359744,1287.1030000750256,168.89327945690374,10020.611114829373,48110.864953090306,48888.271760914795,371280.056577163,468279.1932911681
40.307652056947944,3099.0081494964984,75.86208348880388,19335.292019634966,296.87273326509234,7390.144491136337,69424.47234123731,1085991.0613707623,418939.814512455,1574355.3482244546
1.2705837390565176,1799.7706030908757,70.48812741507126,6945.2404900593165,239.13627409628958,10215.341762956783,5488.1891015618,187296.9200187192,455073.5240130227,647858.6331333037
40.95760999428688,1339.6047599348624,137.7830078152041,6150.82882151725,240.47251801844203,2622.6575730917116,30292.421018793346,247205.18372288038,108373.18332193837,385870.7880636121
36.72135123400838,9127.689540981384,137.05784250460067,17455.81703862214,236.30387596936478,10842.19819614586,171511.72069776827,1435332.7042745198,470428.2707804699,2077272.695752758
38.79224698761134,8302.206296033952,73.87962113815394,18987.940849544517,214.3593553953999,12669.538642061216,165051.74328299568,1062128.1500687483,496538.4680263959,1723718.3613781398
4.628187934970428,13913.298371168326,95.12393441809881,3012.210283671395,191.38840415708202,5495.5858714426395,2018035.4197803661,135919.17546784648,200333.56141762878,2354288.156665841
18.564820698669358,5146.823869436219,148.49896561408752,3941.7436393566772,265.2871996369803,10186.463617029272,73344.0893142357,228978.56855554823,480899.9176988367,783222.5755686206
6.677583916731356,19049.26249505428,127.20124763099903,18949.988916878512,183.94086450047791,9153.840347208115,240598.90204300487,1443417.485515307,366975.79113517114,2050992.178693483
31.541608214550337,2698.8090439329308,56.520459126049204,17776.88267176569,184.999923397399,3017.0467174018772,52381.18353582463,881756.2881402022,107953.37991966779,1042090.8515956947
32.240316096405444,4173.644975749429,115.6780104724294,1292.502942134861,240.89954509065382,2176.9838530007705,82049.94088691726,65156.74469520268,90044.8721800038,237251.55776212376
24.138531332935514,5401.762326285425,88.04200075075623,5808.929244412567,156.74952318531365,3264.998413970894,89690.44093616883,182925.56162891627,106686.52620693008,379302.5287720151
6.860118050976784,18911.903708567388,127.56118509253275,9554.830676714917,260.12268885624695,1692.7599656867505,242346.9318915628,345452.7161728904,73035.37830577393,660835.0263702271
28.502582680905316,10741.081709313663,102.33296311947413,16956.23052662411,289.32893247683484,3241.4771889331696,167586.34673019638,1180568.4162116635,148290.95964035386,1496445.7225822138
38.77739181777349,5382.726422637415,78.71379580845755,4582.271509235772,199.79572571037681,1857.875923833547,117883.52132064496,185767.11316301738,69342.40841596658,372993.04289962887
21.94950989956893,4542.326980740836,113.45824175503037,2935.968916585799,162.23980800072576,5985.759153296736,71356.60888410342,146388.9353578806,199311.34683406458,417056.8910760486
6.286679922671918,7652.379924167872,89.59704726624548,9238.073060019673,154.17783612316117,1758.5281187112732,54070.27189114872,274493.6968275817,56943.3852659956,385507.353984726
2.540030098649978,2099.010854704531,141.50900684070433,2759.884177975977,244.70629890723765,9532.491768562642,9499.954849045305,155990.9013138229,440520.8907763259,606011.7469391942
25.919963867070436,18627.293380709045,119.58991181688025,9246.398481466418,176.19707788444944,7316.107151312938,512215.27884868556,323527.1706540462,312694.69693603157,1148437.1464387632
45.47075722237856,19903.24863028227,129.32613504382545,5915.521200953378,194.38980441549242,6995.130432599575,759508.9263233567,230890.2659163088,257183.05271308334,1247582.2449527488
13.215319228294872,4304.009735170259,81.67616770675266,9253.663061125586,249.57367122790876,3025.84875979536,50347.49791727564,260883.7705328521,127613.60530111747,438844.8737512452
32.03678406901075,12265.85876199236,115.42925523249619,4786.136392869215,240.13680084886292,6418.910250927867,1029021.1106497276,240980.9894021545,265037.9387256546,1535040.0387775367
43.701568919198166,12021.637948918413,65.21042832222729,17671.930886435155,201.14378571533373,12984.637983279792,316201.2716988886,951785.9492007063,487925.843848991,1755913.064748586
27.427769853866884,3460.7835043732794,138.24163684073386,5073.723176870127,257.2078250253054,6356.448756347781,61907.137109983705,211626.35179318782,272558.9782817961,546092.4671849676
43.175798579560826,8760.611048343275,66.5954895295785,2541.834392188544,291.888696604813,5745.139405357749,182856.70227510377,93765.51722527502,264106.29270883155,540728.5122092103
1.3406543960283446,8081.081823233965,138.1927758304644,19078.323493358956,194.3736146244804,7522.234292224517,23225.079827147165,1517234.5184262404,335401.90786986926,1875861.5061232569
11.883282713065782,10421.638966496645,51.2607519975759,16636.692295793582,182.6837069440116,10780.101681378817,98418.19462790251,775768.3637620087,406876.3717269601,1281062.9301168714
6.873402999350457,2539.878102245311,105.97556836383825,18721.499654522464,249.27518776709974,2892.0145572605497,20358.777785931714,1294504.669089079,121888.98665202159,1436752.4335270321
13.337332495442844,7608.374950141668,104.07937549855444,18494.56556080379,170.18644006561615,3396.1911251328006,83171.92921041207,1273889.8483567862,116086.08128257832,1473147.8588497767
14.957184224495913,6073.537133219005,97.11678989328146,6108.216773261677,287.7596313122337,8721.914194906354,76030.40830058095,201565.60180961783,455196.62054645916,732792.630656658
33.93464182288805,4013.4970005684004,64.19719897609939,18789.331807909606,231.04491101422497,4496.850668954057,81299.2101646382,976705.9574945881,181778.83309608948,1239784.0007553159
36.68260108198112,1555.6983776566237,124.88263369633064,6555.279097831669,234.8617425919934,5290.001490861953,32981.02596537335,246563.51005402277,215774.85167719767,495319.3876965938
31.982985699085393,3448.527481995459,112.09285674784311,1416.3532467251703,162.75845782338615,1766.3431906305875,67478.1090027462,70137.05833151944,58917.859535243406,196533.02686950908
32.04295582728384,7367.258230923696,85.23749466096544,6719.875478851947,232.33092023138997,7197.234828436816,135387.0826006872,202785.22326784773,360499.1604471785,698671.4663157135
5.424198732666007,4054.4380249178557,97.12871673981645,2067.3454696013414,241.07029213253654,3811.208348078711,28355.183064176505,94392.1417377721,157701.42337352852,280448.74817547714
10.139407009592857,10641.886941455889,62.62647415645027,3002.4711440482993,164.24479128425648,3476.709470822045,91251.78290368941,106985.21840503802,116547.36142038269,314784.3627291101
1.8128036174649513,19642.537382521044,56.964114816240574,5944.495361719358,298.10042378693186,11742.902855298222,116948.79088917011,145814.81964488846,564487.4804770593,827251.0910111178
12.09829298469896,5936.268040219036,135.57372589057863,4048.789671153302,229.78076497575248,1654.1948628929765,65976.0995675269,223338.91259336393,66667.21762209116,355982.22978298203
19.950031968726332,3032.6321377122094,114.28819100587077,17752.12162502665,271.87107315662576,2647.4247843171643,45063.68499927802,1311426.831835821,117035.28634509645,1473525.8031801956
17.712251201462667,19296.8480733209,80.53106766967312,3098.2054048109508,210.40555814918403,8371.482333559841,428488.1717130908,127232.96073023407,373603.9730107912,929325.1054541161
28.204839768373652,2288.904122998266,126.60647765353026,7721.994015992284,236.7738762343995,7904.674707989113,41617.37058438893,285632.7475660619,384974.89487148076,712225.0130219316
5.562035622489061,2279.6614279066625,76.0286857566003,6848.1208019341675,263.0208165989395,7311.277919172918,16174.994824366866,193155.96469097864,389484.9996466158,598815.9591619613
17.612459761386333,1869.0986424377443,61.09894692134811,7734.074027068043,242.8759103048755,4891.24577206798,25832.13129047191,189419.0367663699,203223.4624035257,418474.63046036754
44.95840273767628,19408.679250428137,136.456360952267,17650.06922970392,192.68120785154008,2212.0965688183596,741546.7444418703,1444234.2019173359,80937.06565356674,2266718.0120127727
39.21390174702357,3471.6385624820073,88.04005489704096,8461.88412215691,242.56589166429845,6372.543684141873,76529.80616314162,251671.2645423637,264583.19089945394,592784.2616049593
8.919806990636076,1420.3474790509479,92.25484283119445,4683.39829080096,168.83246848477157,13212.77085611863,13233.363765926653,207696.55524033494,448803.675320126,669733.5943263876
32.94610171562742,4108.852602641715,51.80065556004545,4405.811859046335,231.65173314514817,7198.189632637699,81804.89439005066,141071.71655164583,359947.3065167853,582823.9174584819
12.625205287343203,5194.622642986447,80.47510953861334,3233.4747028541797,273.0101253083474,12556.016158562486,59177.52698637721,132735.86662909147,563548.3187738047,755461.7123892733
16.944585209804117,2565.239866701011,132.93946648588468,4140.4053127161915,156.23684397698906,9446.896520319142,34665.55167675647,225862.0971049006,342409.1287691038,602936.7775507609
28.847121563438108,3870.0999438371045,104.06984766449104,4065.8932200522904,242.04568544840757,10011.864632500176,71297.98642564763,193043.38161429865,452081.2032302756,716422.5712702218
5.5900636235765315,9214.361219809436,59.65344701954408,2587.5324127031054,284.69029401656053,4192.380991660893,57944.17609156646,89706.54012774763,190093.71779521313,337744.43401452724
19.018074349912244,18928.702483184377,74.1893828258839,1363.4503623084531,271.4886630454349,7741.148503471385,437898.19554458803,53457.07210023708,409898.47460356605,901253.7422483912
13.994916016404547,8974.819021596324,51.24040362773148,4149.215362339193,237.46953286493752,8599.677347577803,96542.89558563539,132045.0201719791,405968.36993549817,634556.2856931126
48.677517182869835,8554.293561293092,80.12652607600003,5589.199992331954,204.7233705311698,12082.837715499887,192731.50178878545,168038.95328702903,468306.8076210544,829077.262696869
44.71028120367855,19695.575311236735,79.72378077086172,3001.5642051453306,219.92723866913354,3883.115346107996,747088.5772980776,122564.4075609411,152774.1581700726,1022427.1430290913
31.92579267386588,8777.346119985817,79.99191115069847,5224.864790215235,178.49042046863414,12358.352254628766,153472.73058475147,158936.1549134329,441282.4081907436,753691.293688928
25.13336699712433,1591.5475748057158,135.22638743911813,2096.911025277227,286.7008785117946,8803.899326329229,27055.506172189158,115501.21194141704,456939.3357496997,599496.0538633058
36.40015364781376,8002.000530751462,109.32215701073844,5449.864047600348,197.3659726874244,1139.7078465341126,154794.50076450448,196260.17388872756,42253.254331206386,393307.9289844384
2.191482355141238,9990.988227139585,68.53301795287145,19237.393251555648,264.9790974332441,13565.510899949764,36027.327900995566,1023440.8584669195,585794.4361211329,1645262.622489048
48.21737887737339,18496.10910849805,109.89785081772106,17540.0123591183,237.68146698891871,9680.87336300807,725857.8451357682,1271253.5355466248,437875.53661789454,2434986.9173002876
16.529178252657605,3378.5300518484582,132.92867993167556,3226.874207924435,225.88974814793377,2581.2382579533732,45002.27144260341,176020.20688780164,103057.32692935763,324079.8052597627
28.283261860459156,9175.812003089792,107.17723520483221,3713.9973314723056,248.7153327084738,10130.638875889093,147828.28111714797,179299.80398317042,462459.1835096281,789587.2686099466
35.10546003707368,10340.296388087301,93.04274103209902,4918.790162886899,217.76092139721658,11444.62784810291,183759.83467266668,219187.83630109546,466613.56606793473,869561.2370416969
28.932997334378882,2219.9698044275474,81.69465877911193,8445.328090572493,203.2092835095319,8926.12130053834,40969.03878584017,240837.63716072607,381459.9286106705,663266.6045572367
31.135354108259317,6110.874684266856,127.38796557301563,4882.011284580436,167.27192675928018,4875.89746857836,116999.22611828845,259946.0622962427,165094.60997776882,542039.8983923
7.864116746589677,6896.877219547901,139.25232899548462,8966.161562154419,212.2238483282028,11596.085132523602,57159.02387970353,343306.10597297153,464234.7928591702,864699.9227118453
26.3981529658231,9649.182832554223,94.33800143791876,1344.356779868865,208.0911617137262,2037.595761055912,147517.25009130884,60376.877589986776,77767.16884492687,285661.2965262225
37.29766226995602,2376.4908680966187,113.13075530919888,2311.8722199773947,216.30501313966852,10739.689637960799,50874.43458045752,115082.40454620743,445267.32674253057,611224.1658691955
35.15377130876813,8457.377571727011,109.16971623063256,10010.845398562118,247.2350203211769,6526.660230400067,157949.98425355979,384840.35939665406,273837.3009918984,816627.6446421123
26.05577754418595,10129.63199789875,145.05310525862035,16886.236360937728,240.2710100918171,9960.900938709972,151958.81886589553,1431103.184273108,448752.64518278703,2031814.6483217904
25.57429843967278,2993.6733899453225,110.06510665483559,16606.378895113194,237.26049711317802,5322.150470177259,51409.67045714433,1190127.4720428004,218301.90499573277,1459839.0474956774
40.11646376937198,5598.855301388022,124.35939161765597,17023.19718796978,210.2192668633565,4157.514992585235,125077.81184653603,1324920.1474571466,159565.05654230155,1609563.0158459842
32.84823260811049,19746.589272075784,100.62660594952027,10216.798539611264,200.7126614049392,7321.860053697203,624820.3593173255,1374828.6201809295,336004.3331653108,2335653.312663566
39.99384080236895,10478.874915575765,57.093221613377345,16039.60584923603,208.7613675843417,7517.507539210463,200384.9448488442,655212.1674927385,348676.69237475033,1204273.804716333
19.403564679357256,11633.324986251368,97.24933550065136,17244.506371668012,181.3246403241885,4404.114447512867,142639.6796080944,1168662.8341461888,155860.1047223633,1467162.6184766465
29.335726908812525,7202.764856635846,64.00240975533177,9859.885366663233,232.85492067258514,9746.75208956171,126543.61721567885,240451.71104960507,434876.7766924232,801872.1049577072
27.589587100671256,7661.911692974434,83.13470071030508,16267.215529789464,236.5472418626523,1953.331656079506,127585.36570174698,953667.3197934051,79988.53637531557,1161241.2218704678
15.040521354285936,1630.8590670359647,98.20410581120825,18133.706542378346,201.82212805851685,2837.1966359637754,20564.547796945848,1219729.965048436,106482.07466434792,1346776.58750973
2.494512247013422,8541.542247830326,111.07800710757682,2272.498628480159,231.04183397811317,6354.675062613968,34465.91643871342,111954.26171625592,256876.87887481533,403297.05702978466
2.830061248711506,3521.599326818147,78.06832155159744,17669.658609523936,161.89204269467876,4501.726542051882,16955.322398365948,1053462.5886012502,149720.60221505372,1220138.51321467
41.307427472323255,11783.276116969604,70.69925784384267,8398.69384059863,234.877584046987,1747.8757165748605,223974.9642759581,220887.2322689267,71297.06931446712,516159.26585935196
26.589919742685414,4802.854640651392,50.76640326492253,2264.729830370234,194.44887028497,3554.23512002145,84373.24902354134,71697.02107935287,130696.83237740074,286767.102480295
11.575230347345316,2986.788966353605,53.67213625008211,2408.003028922474,172.7168282903036,12512.039488410177,32356.237100602917,78658.87334876161,437184.47396194714,548199.5844113117
27.03637694683925,18788.032678630105,107.20486433693009,19946.464724156056,290.93528835377487,1199.7512662914162,532255.67934936,1335290.8806832854,55053.757532769014,1922600.3175654146
41.963025905098085,9594.047405847703,149.28168389990702,5135.680592030185,295.6410374406928,10670.221768018902,192574.54435706715,223235.11545904464,526446.5406991084,942256.2005152202
21.038694276299225,11001.650557786152,77.47315255195196,10195.797995415196,258.3099096305678,6295.19200264199,143062.56891683192,1097216.479409664,270567.89703787403,1510846.9453643698
8.665415090883215,2550.9696585812017,92.18281785388314,16285.398206204625,210.81342377087324,3713.4717849844797,23373.28598136828,1016303.4051043512,142743.7158501481,1182420.4069358676
36.01520021230306,4031.3489221505783,121.40326444668564,2262.80318974917,290.39058723728397,6301.157516608136,84552.1718327068,117239.35356690647,288847.0437420083,490638.5691416215
28.163348573058634,4460.240398085287,132.11982825502264,16257.039367198906,153.30992230234364,2568.8710026702665,81027.44529602643,1236059.9508868465,82926.6968386577,1400014.0930215307
1.7052809428580376,5340.640085294675,110.37954529493877,4227.739114963971,215.97834595707525,2652.373384862728,19254.509145776843,207535.5148265923,103319.68372104866,330109.7076934178
6.687559384838895,19930.344405078096,118.65899134926067,4704.528798105495,246.59348691714203,6761.17589304076,249463.70084451803,240608.16065711412,283271.86575421604,773343.7272558482
42.917568616539356,4791.306567653757,95.62365089555419,18256.341285306135,239.9191709488075,7362.687512602715,111352.53615668192,1206033.7685889336,371800.4439792284,1689186.7487248438
32.11958889251454,7572.7648583922955,117.86699566725648,6147.911268010943,269.9675046668675,1269.7360549627504,138263.6592136225,226154.413296837,55914.884970024854,420332.9574804844
3.219896478830181,8049.736496707451,86.1919990837865,4842.829429966163,233.2030537182551,5895.007976507054,38187.15692716216,206665.24305793454,239517.89271063675,484370.2926957335
19.35601811669709,19765.3417109851,109.36607912085384,6962.709356263896,273.88984628250245,9548.929811108334,459288.6613277894,240630.96399932093,469206.07134691376,1169125.696674024
31.667135869997583,1762.0746368371672,51.01311840277434,5588.511931863835,244.7188188874531,14165.269309470586,34279.55808551767,130251.40059482018,2642250.804956113,2806781.7636364507
33.275987949328304,9333.692964602218,111.25734683448192,18248.931763787146,212.12116023234992,6462.712788291421,164660.53283117438,1313752.800377718,249267.8042389133,1727681.1374478056
4.457868622621062,10246.709887069353,122.39730554660937,4570.487235491138,231.1670737318267,11133.147409332496,55173.01657324387,237902.08835124585,473184.25734954106,766259.3622740308
20.020326384119574,18334.90356671713,51.17066107309041,16128.587560286001,158.93806460297156,12461.663030996566,423843.78872553806,683436.1343951463,416537.9948788054,1523817.91799949
32.5211227036753,5002.581591107665,92.2034260127639,6166.974748950526,240.65389795721566,5317.960017633583,98845.69216996888,197291.89793526672,219839.28180749342,515976.871912729
45.36218145584712,18271.61789264718,105.86423964504255,6120.72538355318,216.2750557202932,8048.500539251212,674313.2094481513,212014.97076137617,370297.20904664916,1256625.3892561765
5.9381220674939055,19456.506786791153,115.22916485919397,5155.596646960618,180.34409237373055,8305.800460419065,229216.09795356137,193322.01521242567,341650.9093778918,764189.0225438789
4.48824377455122,5697.390413660364,117.29666223944324,16483.854842270244,226.75611706720514,10199.28761110474,35733.885489611646,1213203.5084183544,441514.0163858992,1690451.4102938653
2.1403248510554675,10781.529724664113,128.89851599207933,4566.72570815279,275.87199121061286,7499.319258493551,37707.713725080976,244790.7913172223,405829.7391022572,688328.2441445604
6.790076553461157,4106.953579115432,132.24223736682785,7998.597062092675,159.30621254348316,5263.276616196114,32689.20487656277,301808.1865535362,173512.05430189788,508009.44573199685
35.14012110284338,8430.549196383454,135.7562337661284,9214.578301663598,160.67335183168646,10585.55555704188,157544.34824271605,346612.2759973969,374637.0614217476,878793.6856618605
31.818199492214315,19418.834124370464,141.66352358412072,1591.8327630744302,236.07987745156444,5956.135673279689,605997.902780898,90027.48145633834,243637.59423057621,939662.9784678125
43.9961286628256,5904.535221321424,93.09852205132962,5931.952536225935,234.90276373317315,1172.6536640731101,139234.43512223478,192087.5566641608,47836.17862347632,379158.17040987185
40.37056558885758,7178.611220269203,108.21987465941139,17704.529679423704,233.68105134901097,10710.782607975561,152154.10757895123,1269085.2144829743,463733.3976430586,1884972.719704984
37.78012283040206,19426.59985649235,120.55858626438246,1740.6070925614779,164.70115271711117,11852.78449529536,670222.9310778246,89827.08296296513,410140.6500078689,1170190.6640486587
49.53475195803299,5484.958803582816,87.45528870201213,7137.519569327784,177.791527550031,3649.554487898043,138650.05136560125,216534.3212815472,127770.88289668027,482955.2555438287
21.2182661686599,2396.43819927024,66.68602016987528,18060.46455219565,231.19051664125172,11814.922799459126,36910.7851087092,977760.7287082938,492903.01511161274,1507574.5289286156
39.04423507635784,10875.705022564336,64.25941440819088,7180.521748873208,156.83777369230032,12079.009388318062,203403.16860514274,182874.96791803453,404581.5904180297,790859.726941207
43.06222484030758,9186.862949574312,65.44597472233238,16682.89761835501,194.49187232356397,2756.5408237042657,189192.02982765727,894850.7691385869,101376.20202261503,1185419.0009888595
22.0207073413759,5725.571179164968,52.54477599057509,17052.55560734935,161.57812953397018,9700.105607414356,90114.30765268904,815852.4504611074,354778.33626022254,1260745.094374019
6.053069572960698,4173.796250118047,84.06041665812916,2277.862365379989,168.492566894842,5635.910744696973,31092.83532108913,95839.92508527951,191589.72003024706,318522.4804366157
45.363716844543916,12121.732923538291,148.80359661555917,5588.433219880489,207.32092122488538,7098.943867177059,707681.8096061341,238627.31204516572,335966.54003333044,1282275.6616846302
16.64636824193033,4910.982990698597,118.82742357802371,8812.638841897133,161.5137092833107,14067.614920948961,65683.71787594922,309034.34775171266,1130485.7824011592,1505203.848028821
47.55303638548944,3126.4727685568296,64.05529675783608,3471.532726749992,150.6281165441937,6196.015792124616,77162.0657646021,125282.55583515731,198093.46440926503,400538.0860090244
29.09845651804102,2084.6502656969824,52.75367198694655,7848.109715688236,246.27292752021532,1981.4897851781798,38600.03575622458,176592.79364085666,82958.79811956917,298151.62751665036
15.367327813205161,1747.5272727016832,88.42067129858003,6942.781794996727,212.31645008881344,7715.990649153691,22312.413399656165,212824.30013262416,357394.9532264799,592531.6667587602
33.953404347774885,9591.78153738527,53.095579091934354,5408.345425867404,200.30574093261936,10329.37549070929,170098.16866924995,129708.2378669952,415921.8698594855,715728.2763957307
37.86635194244632,18743.625333030195,88.79867599468695,1273.2474753696156,176.56233830959349,7093.938063919853,645789.4367219406,55258.532960237775,307515.06304253254,1008563.032724711
25.226594930426494,3818.5208182796882,95.85230088818906,1739.8223170656465,259.2984426354904,8811.154922902124,65053.218132149326,78845.23561478523,432586.227330555,576484.6810774895
3.82037924081557,19745.972336218092,78.92447719726545,16905.27292878239,197.30456148991763,9449.542760308379,179752.86730115526,1015237.756934271,389195.9079703229,1584186.5322057493
38.31402095415614,10796.324543005754,132.67073597414873,19822.90398424955,232.03933139782154,2682.988453096237,200017.30560430477,1503750.1250080313,108712.25911287035,1812479.6897252062
5.955011130016722,13670.420893375982,78.84054378187457,9403.582303571571,288.3651425484187,2217.799509687334,2046173.9110201173,259375.9729797957,101273.56151112219,2406823.445511035
4.565387311845483,6850.668890232628,88.55119047369223,5348.633787186481,202.49067803560712,5008.427921779058,41594.042911509896,171556.11175875657,188311.42077368058,401461.57544394705
35.60586913066832,4835.215590336019,104.14076073475852,18635.459864165077,298.8771930242957,1576.722305127081,100736.50252503275,1279012.752664215,73433.2046289216,1453182.4598181692
5.157047990174404,19428.32887603814,105.37114853580113,7496.200284004316,281.1461001205621,9746.251962212536,211107.1179958966,250915.2043271163,482354.7903173962,944377.1126404091
5.09153511823477,13981.71253750327,84.24479788347134,2013.6119427890562,259.63055186642407,3387.2263558339655,2205641.091019549,84826.73376995577,145992.2238719288,2436460.048661433
39.0801988804444,10446.320516160118,77.02476921307833,9640.52250850056,213.0016506443494,6504.831691026078,197215.0890349974,261677.13178539427,251463.57133300923,710355.7921534008
45.411364869642064,11841.585186137763,84.72770390305075,8089.329750025288,270.6248347475826,8811.742393119754,237687.87402055803,236824.93190199003,442900.5941583259,917413.400080874
25.138630110252098,18688.025214632577,63.91967013456955,4179.783612498839,158.94259880169886,5131.605712127483,505981.8226443779,150662.1025963595,168959.7973436545,825603.722584392
48.14645487525255,19988.860789642666,112.0660479824584,4407.764195495578,251.31840680046383,6069.096439242786,787366.0378233544,218240.54140207573,256943.40541843185,1262549.984643862
1.5955692598010007,11773.308958746687,72.77497361032096,1363.752491939897,286.0562940622533,14057.452525752975,34188.02691498689,52890.90582445128,1408684.278056233,1495763.2107956712
26.857354345228693,7213.630069701535,103.33866287653626,16924.94452478421,250.38285448873,1186.723498825969,120317.75335776644,1184294.6723343516,50138.613508211,1354751.039200329
26.631794364337292,9276.082981445727,129.42106625494054,8635.856797923872,236.3390142960123,6777.798083454393,143903.89876050758,318678.7023516273,277415.1606465845,739997.7617587193
23.27251217362089,11345.29286125614,144.4042093825398,6263.237962193597,233.02076643147748,9480.200839744663,155446.67620587573,257741.32160315238,427314.45259239443,840502.4504014226
3.2268726367314358,8527.281140575851,98.34074359731466,7743.56855666319,153.77986422316044,5278.059460102706,39886.94386700495,248116.29743358347,170668.69373268055,458671.935033269
47.57016271975138,8382.603924136569,108.87315221313199,1603.1315420867836,267.03189728034505,12583.95625723977,187323.06049272855,78085.63202775801,557597.615830454,823006.3083509406
23.327180886499935,5513.3384866122215,78.57835555258703,2606.7421838475193,189.17436487662903,3970.880691252626,89737.03247706006,105575.58757847655,143831.84717078396,339144.4672263206
14.591677966075501,5318.122917999878,126.17981913776973,17738.48710715349,235.10864162341102,11797.1037091066,65890.66889974076,1386421.475862411,496956.4890719993,1949268.633834151
10.217936826464305,2390.722551600429,88.6540506823028,17775.381513855722,269.4365414184581,6218.651525970203,24094.944322645337,1136768.9308361195,273551.89679367165,1434415.7719524365
48.745345575642155,8215.929823405368,148.07393435834294,4736.418114106215,189.19995268280758,11816.794703831838,187240.24661124533,274693.90626790386,441595.2178566387,903529.3707357879
35.20992398696751,10862.553917588142,132.7518922106303,6443.871429615336,239.8948930509583,10856.20909517948,191285.89529985908,251621.94663782336,474757.07342241716,917664.9153600996
27.2687219508619,10104.45567496489,126.45277946547176,16250.165934705663,227.05617828229572,1972.1446224640422,155747.20254289033,1203093.8696073166,78962.03632082797,1437803.1084710348
16.16685319803006,1487.1992503222782,107.35289514555733,19947.52009816845,193.2276788939294,5424.312580645791,19556.17542139472,1336358.5968183926,198775.45191754485,1554690.2241573322
40.875955965640486,7483.708724896971,145.60471436119332,1570.4941012584636,150.96965366845657,10348.032859209572,157860.51954427175,90216.3050445369,356646.2766931319,604723.1012819405
