Fir1,Cir1,Fir2,Cir2,Fir3,Cir3,Cost1,Cost2,Cost3,totalcost
81.91277031950509,3470.0010760647083,178.14994998847388,9895.54362355484,99.28263298385234,15048.807411145192,4322.433287704177,30650.47608393697,54576.000343552834,89548.90971519398
5.221097520656959,23604.25579921357,185.26841692084096,5943.479779519672,82.72288219695557,6919.428141024604,12514.341111787731,37593.06062734251,21445.55424489263,71552.95598402288
69.13568163022961,15975.851882894794,52.89702587270315,17005.222325297138,126.88809354196498,19557.764533641217,23859.95507937192,20215.214221272603,66065.66938253332,110140.83868317785
168.93261078262475,3252.304123548756,169.74325226783992,20939.43840708979,123.9062209315664,3141.54074052969,7323.159090453326,46658.70162994409,11639.627597662311,65621.48831805972
135.07784500762224,13290.658367899849,45.07290054224582,23908.227009059134,153.62117509260565,22712.4835402578,32575.05013862247,29614.13874955952,163050.97523359087,225240.16412177286
98.92848287046192,14616.709040620746,142.35003040512262,5134.722826988258,8.876311493109457,25857.479708312683,22080.960791111323,15319.846270854074,86480.74432417954,123881.55138614494
88.30435879299598,3057.839067792303,119.3513990176924,29315.135828072423,164.80125186083984,13102.880306933144,4256.0464716001,51315.00919309592,63138.35344800591,118709.40911270192
113.01426661489316,29922.357685769894,17.107848816629676,15625.225809122265,119.03439451522519,28876.67912574518,65161.170735843174,14153.839686861926,139588.92914320854,218903.93956591364
177.82000121292637,20664.160299769806,34.5054008714353,20168.524922400877,100.0886061164453,8691.30389574092,48181.28195937145,16932.72046874588,28838.75700829852,93952.75943641586
115.93440053635817,10970.377360958459,156.31271825677152,10916.57321450408,16.458838981307224,15398.290020079436,17816.1192949923,28617.936309613608,36378.85408615349,82812.9096907594
159.5811357159069,18799.997701256787,196.09102271854778,20304.030538037845,32.34380555409426,15460.926820572764,46238.65399082031,51773.763786258685,37432.948732368066,135445.36650944705
23.861660581565157,13358.01726716058,194.72995630049576,24885.26786746,8.716129768512948,23372.51377584474,9745.172546312968,85397.73105989562,84536.83399727287,179679.73760348145
73.72889767887902,19366.787441044664,97.58155360224534,14603.452764663181,34.007249504764594,28716.087963672828,24725.411397379805,20743.942155469595,91784.93475976236,137254.28831261175
159.0348085884201,22034.98910913303,185.62121810904063,16706.98771857376,119.53287065803818,17324.439070613265,49122.532894249525,60598.30486976146,60449.737704745065,170170.57546875605
95.40715388174202,5205.769873153467,81.64512897090093,9191.321990007555,91.61612534094397,26746.485357261397,5908.879812881309,16806.868505209957,132370.05511828826,155085.80343637953
82.89619132131793,22158.240613012214,149.2024236186166,24537.994683354613,25.423981356153757,10792.001657162551,26144.127972368122,81034.10717869576,28900.421536113416,136078.6566871773
154.58185646042907,6929.167370657579,150.736580776823,25702.114335157265,80.65904345476915,11230.958793356222,14629.200640560179,83247.06707128417,41625.22756836746,139501.49528021182
60.44542340725958,22431.18809349437,141.83640880464898,3259.271382715028,82.31668152980869,3592.8126577698017,24785.343568726486,9778.13828740851,11233.280091021581,45796.76194715658
91.38610269070004,10954.417535181075,78.93965157849297,14326.877923330574,56.64371591942052,6632.204887450995,11660.782656286417,21263.620940716104,14970.573428789467,47894.97702579199
20.04015380983808,7012.953481855588,128.76115254708887,18594.626917801077,18.045553818445413,11569.138320422924,4708.545872544589,38657.20225479371,30544.78241164586,73910.53053898415
180.77483891626198,27794.367213441936,4.955008688451512,9259.01387174106,194.0501232294605,25310.593828906756,70379.7031041845,8828.955007347735,170127.39276280047,249336.05087433272
146.71716146165193,6448.036743035656,151.55185968032313,5749.99033103141,192.97660002397774,29042.972349399548,12941.578791147704,17923.00799338914,174409.4838137191,205274.07059825593
102.79399873069192,29196.43153005399,30.64074803361805,17065.89517959712,182.87699220806402,25231.544740685385,63351.87122388478,15812.398308869151,169598.5236282549,248762.7931610088
136.82752327408352,9670.510167641805,135.6271830315779,17984.089872233395,161.70196262753493,25312.705756462998,16975.38034126485,39923.89469443705,168406.54399821474,225305.81903391663
129.37635393356194,22417.529325161653,197.14153271190435,18668.379513669188,58.91217835742879,1860.2189041516936,45087.474150643684,50365.82885218322,5505.5930182064,100958.8960210333
159.40855191059939,299.15105048100685,160.11621382695265,5608.690037845452,78.58461792962402,11961.177195992841,2577.7462502680514,18374.953556187098,44095.43904241671,65048.13884887185
28.47851121982177,22786.111500423893,179.74379650231526,12793.072886724325,79.07805502703783,24014.44719283577,13491.467359229526,32595.38997509532,126355.6882304404,172442.54556476523
97.27028166346348,26254.695907317073,127.52275672929345,29028.036739085215,91.026437049789,19304.20378177312,37473.174557103346,79285.68518459809,62010.94216093502,178769.80190263645
197.12200966189585,9983.067480686665,112.0151390985016,22025.33653813465,117.08292921579404,6074.353970838114,18422.98874363129,25901.49824305682,19940.173968668147,64264.66095535625
176.25745115449146,5114.085126240553,191.04267324337306,27708.154718898528,140.86037845359178,7057.342312574002,10467.16988465743,103331.24937696726,28926.141521004574,142724.56078262927
8.517457875837575,17158.21282206876,59.65994112548725,29283.193713715435,66.80103764806711,21204.770285160335,13320.895155163951,48604.32321337494,86983.20362946934,148908.4219980082
95.96023528153601,6858.615419719603,108.42706869325292,8548.475331161273,8.013482161969065,12103.311354908677,8358.486039293957,14546.33936697562,30517.06521252069,53421.89061879027
194.30739339801625,2369.6385880040384,48.892751723717474,453.8387709999725,0.5602495963698884,3451.8484831159403,5215.072177017284,973.602528277488,6956.384062330661,13145.058767625433
61.205216138958754,20044.0698910694,15.354920204034128,2245.7491222871786,177.1250811935422,15418.675503508763,23925.161262518865,2648.485477841764,70330.74116293181,96904.38790329243
170.47467382005408,21067.025128213114,150.4602362157043,446.71535164898745,131.99491290901582,7818.034200930652,48753.43063870391,1423.9744770781854,26822.832041778744,77000.23715756084
83.09047012292703,21603.89394501127,63.594113621991546,19199.25041162755,73.77586677925532,29182.333156542703,26238.10061013685,107845.60312270792,130671.33162813185,264755.0353609766
160.02380866408473,2008.4424967451907,40.0494356043606,22967.31136701094,26.807392915836004,28303.199364859138,5587.785921259669,28093.183144101964,90458.8982042396,124139.86726960124
131.45763303873116,25970.413343509357,103.8431032832934,22259.05271496245,181.18274069502147,9669.396302472343,62524.440461679565,26137.718748699408,40729.79682204297,129391.95603242193
151.58645800724412,11478.192655805376,169.1563084013511,15611.270484304643,115.79462383651251,18559.01771034293,20866.695284974343,41688.897556117256,63188.92927788813,125744.52211897972
9.072523449389758,21881.901185684204,9.557139182668607,15914.151621533718,142.29608118415436,24483.519866220126,12873.087732984914,14022.519527998855,167542.58035532103,194438.1876163048
16.511964506843402,12832.572148033254,31.546085606437344,10166.386943156665,67.15720452117651,29746.06025687536,8928.822391360598,10349.886901390564,95258.94971755057,114537.65901030172
174.33116580053687,9765.346191247982,170.21998393765483,18278.30249684907,0.2719171412519428,18712.277330136698,18446.683344543595,45708.36442543995,38761.079604111605,102916.12737409514
186.99554675039602,17332.743411652296,191.40686054361663,25033.12760080589,160.12154661107095,3299.7537518181907,49930.650127369685,85564.413606245,13419.512547630322,148914.576281245
18.92517618217655,27531.7149975834,74.1685511254087,11468.156372325535,68.17980562102012,26797.277470550496,19744.81545312619,18205.466907597853,93143.74237565372,131094.02473637776
26.55198461518151,3268.956735656915,133.6583221563253,2014.5851309709274,153.23481318286224,7805.163227078599,2649.7346474743117,5734.927010308019,31547.55115164605,39932.21280942838
128.7159065760855,8502.154870295119,70.73694533081927,9608.921115416688,65.81957793429129,10858.772284108883,14595.577050315786,20184.44569539519,29452.81440341237,64232.83714912334
117.88026991178815,25058.85737599171,35.04823634756207,6869.459857315859,136.56544634919496,14419.309672276253,58883.97092337499,9040.566614721894,55709.739552212035,123634.27709030893
138.4010207229914,27006.741511714015,156.54280714988175,18837.29172462605,114.07166659828283,13177.850885364029,65307.64790679823,43642.53522648817,52070.51657610265,161020.69970938904
5.007578212406005,17089.513381605833,69.03232367111734,23595.263259958363,50.10501299353525,17610.468436056606,12865.756287577735,49377.1692144837,41030.46567953731,103273.39118159874
99.50035375064476,17121.150212986773,162.4044530697825,11892.43649963564,116.80586205608657,2365.6156918853944,27798.567775360018,30330.703034896025,9480.777838597269,67610.0486488533
127.24361495650511,8777.456040550242,161.53134838319863,13503.685740012332,184.148201308576,4008.177866717176,14771.93732991077,33265.44923334213,17004.829995385062,65042.216558637956
82.25948645144503,29042.70919035925,132.90406540112872,15288.456181394167,190.26466377218472,20486.01324387482,38642.908942603746,36034.35885486391,156201.22637924328,230878.49417671093
33.77845199384642,27861.310426282264,8.120118833688172,9389.876731403036,82.34287031129588,9327.621288991159,20652.27468957186,9032.849111709622,29002.50055092398,58687.62435220546
191.0029242356001,3118.655906235278,115.06691691926285,6582.427466835174,92.5174603950508,7702.464654654977,6449.369205023345,11729.21438102974,24787.644558450378,42966.22814450346
6.247032617407444,1150.7865822440756,46.50084130937591,22126.430453631543,149.47293192629112,27190.02955643507,1162.595319680801,18088.78421775747,170682.03488706003,189933.4144244983
42.285239027308585,6714.645673783382,8.532440255745088,25254.405845271733,69.45762019345412,9969.030087883006,4603.988947444659,28944.662864598067,22694.724883123836,56243.37669516656
131.8561145582487,6570.276480537347,33.85949830230175,22250.072682910497,154.12789577213385,1228.5675446601729,12306.51924028752,16674.6914512257,5196.037364880715,34177.24805639393
171.66678225718303,9149.848853020072,68.06487590471515,6621.186310714626,80.5955141475987,29180.042710463626,17801.125032134903,23277.449858757805,132149.24303949546,173227.81793038815
2.366678144118506,7487.280607908087,93.14287005835227,20007.04597824932,129.77545954370427,6639.874764564739,3742.9393098368273,26456.61908986869,22353.866164023868,52553.424563729386
3.4087047122088876,3246.493110580634,93.98088683096309,26668.19090400419,181.50141577208524,12541.986201722517,1816.3634609375933,50072.46228895907,62310.20920524252,114199.03495513918
142.4410312572556,28751.443865596775,16.83791716857508,24186.906740519495,16.871530680555978,24865.091789058646,67699.75621835393,28570.071420527438,87419.0410527802,183688.86869166157
112.5479581131893,15286.830956998749,91.60587345334102,10058.847428983538,157.67761327659932,13649.341097829894,39343.373396255076,16469.03869790534,64434.02938738104,120246.44148154146
105.52776128598747,2867.9802603300686,168.7502770359542,20579.291475016464,159.93303750041193,2215.535547006944,6063.482078107114,46404.36669688947,9115.524310506646,61583.37308550323
63.19134011183978,7204.292828851083,5.331803796816281,27263.38072238299,48.003259212223504,24315.134533308268,7036.352795047567,29761.56687100879,90895.79957588298,127693.71924193934
88.92043607009843,7042.266812581919,184.81429184096848,16985.09769816403,84.01585381084848,10283.757729866089,8481.508213331701,57246.735385799046,36530.13301135859,102258.37661048933
30.136604506302245,29217.243373145477,108.8193453221621,23922.99781807749,134.89126226772044,1818.7633088758826,20812.96781917931,47140.63089264848,7584.139622627335,75537.73833445512
55.40825580685795,26421.237458173622,141.97530137353814,7018.706800550231,159.07608932794298,8277.633480502662,34722.771209091414,20671.079031389003,33368.33273510091,88762.18297558132
26.69529133160957,28922.227119605162,172.46631288955513,25682.91385470281,132.86902356402524,13532.864190071958,20656.738336509494,86122.96334421742,53690.32812681845,160470.02980754536
105.69455583374805,20595.33963145836,197.54345031334833,25684.672744620693,120.41415159613626,8478.949872746854,43007.24572804349,87049.36785736332,29184.487856406482,159241.10144181328
143.65773017550526,8060.576007203766,146.1739899060764,16611.571049426875,83.78690481435693,24491.13704802302,15404.364892960242,40353.347591766724,128347.19536530448,184104.90785003145
135.3408838256965,12641.102771180069,113.98392216266662,11271.63495127053,70.02880915956997,24784.675488736502,28786.711938895984,16902.8179813321,125556.03117002503,171245.56109025312
146.93617796164705,16448.94216419151,136.87283812978447,4583.541377358634,193.35609855524706,26413.21508781043,45661.77141523104,13273.086831670264,171060.08361163156,229994.94185853287
155.22635541135617,1571.596002282194,148.76829365467034,26890.04161932284,119.56515328698933,9048.803217120714,4880.600189954027,84580.01122517379,31234.22708003864,120694.83849516645
132.64559149067367,9220.312073180128,155.71022027680877,6536.080621016303,56.52218708503969,11270.13223833377,15960.27761000149,20636.793838452766,31258.212594290955,67855.28404274522
157.18931029561233,15517.574347195903,23.138461965306245,13736.149770171936,19.263083301177165,9735.360958906662,44805.64712982756,11903.388439932904,21807.23164201266,78516.26721177311
6.064780230191258,29830.448900414474,50.664749511051085,22244.77125799804,19.80045185841417,22631.53675129789,18710.64776720537,18978.033899310056,85940.64066414328,123629.3223306587
167.42811912144884,6315.382341863137,56.00279745225893,7345.630514886462,151.31719775201915,18815.846917177703,13383.182656352577,16667.1468323385,78137.95958272099,108188.28907141206
30.117245958352722,24768.297672539324,18.182044101523243,8.299855534614764,196.7895451065924,2372.187605863403,17632.081736701442,10.158185004459508,11431.860500017146,29074.10042172305
130.4870646999603,27744.294063254176,87.99974037230582,2365.7085833191195,141.7854253925962,2204.531614781633,64906.2996650984,5251.870329273115,9954.833254571737,80113.00324894325
24.992695603158644,4291.632090418953,157.2924594773153,13416.849998756645,52.017350090562566,14878.977465092557,2559.1128765769754,32789.5098623574,37602.25622652592,72950.87896546029
39.89250121973722,2791.3582653444137,58.43861004489632,21509.58021684963,139.44751558444537,3606.7767412796848,2612.338162565299,26972.53588107122,12693.225854272741,42278.09989790926
161.9115048699196,10849.795697682926,42.53217006316024,14236.247229200537,65.12268543263153,8013.63511480168,20289.15555130835,13210.16732715208,18326.181899261275,51825.504777721704
112.52228024519037,24181.56905511442,81.2676477168463,12769.797050033796,5.650646842034512,28608.522602339344,51701.64270578591,18261.388631146834,87463.90373416808,157426.93507110083
106.45256761454527,14587.846207615337,38.73921831572411,28646.744925742012,142.40729989911458,29423.334317009685,36156.30326364772,32604.520382069524,173668.3158931351,242429.13953885232
0.8172800782821898,4829.754276717336,31.087067375423437,20955.185232893116,196.24545120588178,27762.328766367213,2439.4680381719672,16626.81241796229,172284.4428610599,191350.72331719418
84.11664138659067,15682.89049346006,124.72231845751669,22784.100625830328,64.71305888152507,9740.690726556175,24308.797942705198,64754.70233326138,22466.13597448589,111529.63625045247
