Fir1,Fir2,Fir3,Cir1,Cir2,Cir3,total_cost
59.227485607336035,14.524796882380176,196.02592464351264,2137.393449664167,2118.4784604994366,9859.681446341885,36.66144769363028
172.87482864061968,84.3961451237225,14.54695729264477,16590.55959058127,27623.1121313972,20878.71961215047,4022.580035525778
177.046300761324,140.00658992407318,67.3959111766385,10285.23467523655,11964.46442438045,12426.668188338517,70.62166068918825
129.05603517095167,146.2533417732468,87.55497491590005,10522.423942097248,3448.0465565066866,23255.15723594549,45.58012662682155
162.3623097274067,68.5360349942953,151.8578459503386,23400.00141901131,27027.468827300843,24619.887944778773,3471.5794427382925
42.02985916220907,63.69537349764784,161.9793290660047,24132.86480501267,24480.935731428926,2540.0284272904914,1701.317288470986
82.83788715967309,124.53407303852056,22.500895083633864,23718.69312144083,16380.860325181,22106.039630299496,275.1548541537237
173.724031242994,165.62718550014426,161.45352163903996,9305.412751758902,11502.789023903819,24333.46714914658,81.12900611898769
108.74478861890458,39.29578974280297,197.66780617821368,17289.797878087003,24584.594293746468,28296.069056669305,1677.3490866671873
153.00789211738524,197.392149049491,96.21623406400373,29560.905756904467,22799.867566039953,19547.31704830634,1336.8691759524975
26.94870535098257,104.32795936372167,91.14504850565781,28481.831763508137,27133.388911701823,24635.02905049566,3759.763250246099
159.2348335545623,99.2817628425732,127.39040822522678,14734.463119658545,245.20622701726947,3538.5212351635278,49.98245833868259
165.58632308090102,152.85265280386875,188.4504672290767,4919.9759419207585,23553.85794567103,10017.552184874843,1210.6698816063924
154.7296314754396,97.39163966888383,74.13763302639,2481.1448523378044,1493.1642214738183,20702.12851540077,34.39016939358511
125.60154880134564,136.46017510350327,83.31766912535971,26234.06048628222,22902.61668845559,2775.74812259181,1178.7743935456167
193.92761436424794,8.932619990412816,52.45361698410418,1065.2085328003768,22067.63253719154,7470.473005658944,774.0449403621685
37.651664724678355,105.57218399532213,188.79847689610588,23409.91231721707,2985.760782769333,12890.419061738583,144.07645042265094
147.6375243398976,50.103187761368595,43.326026845689846,29949.053541556023,3501.6433826469797,21954.607082892267,430.33851775101937
198.62935816730092,14.679372149384395,182.64500180093012,200.9081474997354,9389.538980323841,1105.012948658477,51.64526660098841
103.80687669574986,122.91094159234429,43.690444175407684,23099.315317460005,29853.437244984532,5732.438265192848,7876.439815086684
145.20092568974107,85.37371835859808,86.51730906063453,7126.302178968639,6947.944452763873,25691.467225072378,49.54147835530779
29.959017387641374,123.60887913210728,126.82910644411929,14448.168108479624,1428.3293161800548,14466.523492534556,48.565234424641865
134.11410383273503,132.3218690979213,92.60858793881266,21779.784287238177,15506.552435427178,4285.205687834083,209.15462911384486
184.7382139959756,117.36879132952897,136.53543631983476,16817.722286850436,1765.679816138378,21383.697978339722,68.8394300261626
141.06085506769938,141.82633440142865,178.7538110030046,14665.578498464592,27906.806582049303,3133.9604767462515,4377.002808782499
123.93873256409114,197.5180718623441,28.999700154119324,18933.814897655113,22261.665037240884,13123.44294872717,860.2478725668311
178.78915050660163,9.576221554688624,68.13293447721138,29387.96805933304,10850.439476005402,27641.15588843375,420.8586065040462
103.19035047088147,135.5120625057861,49.786695828409755,18698.342847165382,17602.53892789043,11153.023485622145,261.1422648204568
49.45476466272596,198.71233094667897,38.10269077380839,13112.086090974251,18384.353579481824,1249.177298990315,279.8938276693359
110.14113657955775,32.36301554489518,183.17139611896096,4189.6564277989255,6186.065358306665,20766.71081884131,48.03747017912013
55.86250486523314,130.41618836728682,50.977324141956906,24033.888119746338,26530.90388892313,9886.840167207343,3005.236796837484
191.1337900407987,26.32971005125033,183.13313994365458,2632.487019300661,23204.850649715783,28764.866311167985,1107.4976623991545
89.6361278899811,68.61307100830854,17.47328067934393,9866.292832457042,15286.134241186992,665.460854826807,120.28193546044557
86.99443655531438,199.7170430175724,40.91256122207654,23379.725620297446,24596.995893320374,18760.58705440999,1734.1297735085484
48.03427115211556,178.43491477661408,98.59856269391668,23860.82604507074,27199.585056676486,19210.742487246047,3645.995546132539
30.13440545458881,79.88923923290925,80.78811866288346,17353.3185295823,20552.137095708156,12870.6105549487,532.1377926621515
34.50177808016293,56.186953350668055,178.39490566639165,25881.439706265315,1181.2773685023658,19995.146476588943,214.62586352124086
89.72427132334613,145.4009799505389,69.73987759123246,11768.869435600122,6583.721082620272,3179.710611087636,40.62293012868754
181.68187093704523,32.559242660880486,91.64058998301117,25902.812360169413,11796.507907204674,8287.274544746271,239.5628233011005
25.318391645514172,73.39251110888105,147.7984183412515,7473.7346833773445,2538.987710573667,14196.5968488054,36.77488143984693
34.811749621491096,78.2472911320079,113.96300487953863,16790.032522435336,29065.159935623902,6798.95236267784,6175.787544958412
7.298183760967736,147.23907445202138,64.83092774945887,6126.16575140877,17889.377240291436,6471.702156332597,236.64278146723487
164.89636561935924,162.791752951026,134.21607828403864,26180.73785958715,3184.793246557409,6233.025853730773,221.79517189244723
88.12401772592216,6.025347315079688,110.13500545975398,19668.147140634417,19704.88449432813,3927.7484951211673,446.0446452856423
159.75251938714726,12.344734744831975,83.66481353865525,14020.23759255301,12184.338197797784,12021.66776052854,82.02134715542797
125.05078463061051,38.52520037011009,117.35562661775924,8372.953753265696,22971.369071548634,7038.344444825496,1017.5680449333984
36.68171070650117,142.0490431936984,158.8891563862494,17698.36831176328,18057.750121413686,18621.873719378855,294.0128612963347
153.72680944100145,5.844749469778288,92.99651140506377,10861.222678016718,12306.008763525611,14681.99483532831,77.32701908476756
109.83388558201523,141.25889958528884,60.43172767592158,21900.009500259737,4766.904854929176,17262.67235084361,110.59462907777643
118.54425689207571,4.880266677737088,185.40488979422173,3026.6306318007396,14807.54309319788,5920.766266491303,119.68826393325475
41.684445087326026,14.074151189825956,85.55450434923088,19545.868121475392,19846.833655865845,18455.104041998246,462.0756478650403
187.3710497286337,53.242982477095204,182.5300760032725,28878.045196882358,29049.127209640308,973.9478108893196,6448.548314188332
105.30849380505146,117.84945952602274,138.2474651186596,6452.750922592243,26964.28492988853,19014.375633401465,3297.973783638798
164.23838457100868,50.29114968160362,195.81898896499393,13918.752166360962,8901.426694055215,3714.7386411416414,65.67944275352932
36.36032639000317,84.79510718157542,76.6684014610013,21129.559192183417,20132.88956142898,6243.974864335935,510.2947784206185
139.131969229994,68.662251723681,86.18868707913991,6824.327592536719,11405.402193673515,25490.682985356925,71.35667336720992
162.98145202954404,5.442669238129105,109.83668539617506,24881.869737189038,22648.160620414397,4107.36232776237,1065.173318261815
153.58392286134895,136.02467400546914,187.57176249941375,27965.243414027897,19964.868259007017,15877.550165946297,705.9226632902305
100.19638439211205,109.6042040818608,162.68057491219056,22882.351424551318,17599.20894938065,11156.297455484204,326.64121904465753
10.770903655583197,28.55950021517255,13.39393452921871,17396.738823770884,21522.713698560245,5403.789408282577,680.470172360759
89.5659593157775,170.93303768429152,91.4893964816222,889.0584429039583,16770.007183457463,3503.908188963647,179.55953185908228
177.97527173671688,0.43071086443300377,6.61878786697121,6423.479559372695,20253.802286263337,19720.336475313372,458.04343148714
99.37551414157666,172.9674989162894,179.8711117791384,16904.468509871953,13353.604474066817,20331.83084085605,123.60436310672294
134.56803698935417,119.38313390685286,199.38538572458802,20888.024435544987,13621.04022141701,13607.257914857664,162.31434721882636
113.31255948333478,192.71165426463006,136.77499318169131,7460.367080874595,24844.302636060478,19043.75203635947,1765.3158823563783
124.5411110226613,41.73007974502472,55.92626472746296,6450.865913378716,28604.76253826703,29164.217860194247,5374.007174778968
137.39565920773518,62.900887111619056,96.64745082699014,20798.289444226848,25213.850653300484,29768.882547739366,2036.4976595525486
40.20810550384108,121.857622396844,141.78338260118377,7078.949642864149,2927.6380485856066,8879.063561659425,35.49456157146811
19.465111539835988,17.50881409689875,86.52473304107117,29804.31942907641,20655.975315340584,8504.072664628151,901.0389411053711
89.51126847248325,4.713732709017759,184.99181310861766,11792.135414283963,2713.0017867390375,29171.01013193087,61.642253516899466
153.01942590659368,39.33582648688956,90.7761635366559,28888.537236476033,27338.814015526004,13671.620173611695,3998.4028246807356
67.63523525605592,45.895288826062995,37.87655884131744,17269.666885075017,27069.328375605503,927.3746048176735,3412.824504255816
27.744092938510544,138.54779172867276,38.89225860204759,1162.8911582645708,29479.096777252395,10116.483050679615,6950.2541081736745
85.36284114436219,56.79254245985075,24.400873574459816,12402.324665965798,19173.790491569114,27732.534954995033,357.7849626382338
135.05333356526688,27.928505086493118,47.0991582704358,7720.238323445347,9048.844770931344,7599.270758921873,41.07081592454722
120.94750591820241,156.3010000381728,171.6167913584597,16944.133750038196,26307.939138731337,15870.555660202388,2742.8019058468403
36.76493334479125,195.45316466982828,60.46281820024553,6775.54106903852,744.0290229060165,16773.20614317236,29.29806219352722
115.39787427629753,85.48663352982093,119.160839094186,8206.040255863478,9142.113358144517,26815.634493036796,62.01984505260189
112.14288654771838,45.559669730154525,193.41970595790033,18780.139245898274,23881.46086593628,22411.421569275913,1377.1145710492588
25.1780088016329,99.99517630769432,151.8898851058663,25030.798064250062,22001.701292022473,14980.24590597767,915.7860636972669
183.13500542921977,30.762265249238308,143.94895866702598,12767.010414506592,3089.00052889156,14068.651372537714,49.202423252993796
109.2576499797899,167.72268802403832,38.8256187122721,18600.83983903653,6890.339064913207,2829.7647786025113,68.80694584330317
31.937742282348513,85.54439777686393,121.25925145925427,14631.778104255642,8571.765819290831,9649.273568031374,58.59364392534225
13.756628046538545,97.95429253554163,138.73360225965007,22643.950005855033,12749.839732102835,8841.391590828223,165.54205669222785
124.84526003113889,193.79502122737017,7.938823548133578,17420.028274047647,15975.138634137182,11393.614007886079,169.5509930340142
85.05199065338375,62.72903620729664,114.87796841846622,11815.99695886457,12175.62896999781,15402.858749274787,79.29548065538222
143.83784107327878,14.028430789728619,157.41962008640124,24779.679840132492,13678.393974762947,11376.578298656337,235.48909706383597
94.74048574814961,47.300829963347766,22.298786316458006,14414.012901902877,15665.299364830827,6284.291146157777,144.41950866646252
132.0155672296554,185.25752463038728,177.56164867518177,212.76889287898283,10227.943298140442,825.1377740392995,55.8962124611825
57.168071358921345,48.427167578631035,139.15145869964303,23146.371963837948,22979.652124143744,4509.31521023849,1116.7870395156306
12.598267781240358,90.30141426178382,162.12950685623608,21709.36799177871,13563.691305999277,17432.10076702095,167.4675191957558
195.95159562112062,192.52008657059355,123.18451047229466,5678.841481313377,10850.122493414756,10836.689480368304,61.07196024495574
198.86328611795582,6.886143351699658,32.17370987293122,21852.661745221987,21278.07834705541,12024.836605267294,692.1684248796449
128.4380571702297,14.868270261000237,12.698915555641,17576.51687409838,23201.466457214025,20661.85973588409,1108.9023754497593
175.4471533607412,101.28429822814205,86.84046162228954,12131.596483099582,27159.739086214944,11505.049134946406,3495.646915036345
112.83151602854915,193.2536585538914,174.28620059736335,1440.5328091805402,15346.1361325307,26382.337942057242,146.7955433910484
27.58452737084656,134.16090652243975,153.9521500066245,2844.4099385090417,16012.740908394466,4058.6586935669734,152.20794661208762
25.56958936344551,19.575135989856363,191.21255287748343,17512.949677434488,17611.226411322164,25469.59264069542,271.85488048318143
98.68051115597683,98.6430957188078,75.33142734004589,23489.48984492902,22600.2792220203,13493.647972744877,1015.8665699179367
159.44633866817844,31.424447604283003,191.07496372405876,16719.426673243008,21995.695876394286,15586.42561854144,800.198204892869
151.32963183096612,2.652263957110046,198.94985173799458,27310.46880216126,15661.045571636589,7021.142699386331,379.9790514850426
46.64182361137901,198.1384322407899,174.34431817386724,22176.935377416175,29049.45155454656,29598.114662859403,6225.964862748851
157.09198359153078,43.0424076445298,142.44328469016162,5580.862911476305,3911.945912242889,16385.18639360723,40.71216431562323
89.45214124488032,192.95816968229045,177.38576022457684,16946.723635046164,729.3003730808445,25622.166876041934,75.10862710476165
188.37341033971424,138.45398950795033,30.87034006455298,29517.698450678014,23639.25046384065,25834.393931033635,1600.2527448720841
19.691571921031816,140.06710264976957,70.39047078654097,15625.012693545972,29090.95279473334,25711.140965762894,6223.621385386147
74.33644461213784,64.89823483040283,76.88756675202129,7618.512409239966,17776.312230296706,13713.812913898868,237.01048981148136
151.61255594397772,183.50195459753053,87.43172431253024,26782.720623500274,15508.447781668985,12061.646611071446,345.0924139945388
87.28093630559653,20.94505222770564,54.153698696373255,28419.958807768868,16524.758545086057,22766.366684244036,464.8745708660266
33.52380825732857,83.64088729736213,40.51733983107171,17305.20881006504,6936.110776537805,8887.578612100333,58.009136664410654
77.4663040347366,39.53897361373446,106.43530520250988,2220.147012226721,25354.346068174455,28411.40686724301,2053.762887404328
183.28107612865503,89.11129168933456,35.61369554448242,27968.937518759685,8720.445726571887,11396.44754485339,304.58485246859055
147.62730866342818,177.1453056539955,129.9852568843181,18486.170228745614,15674.864215397427,28173.85285914568,196.025797669873
152.76834658879278,21.990975969157624,42.78786777603325,15449.404840708406,20180.427130601034,12510.53570175233,470.18982426635114
3.3301709337066887,116.46783805315239,10.829440227284536,12507.597328175398,9568.348893115894,13604.084052805036,42.128435936120084
177.87933800281624,188.4408783150465,45.205261385343086,17247.17475816159,6801.205571737486,22830.76486961775,69.62092318406519
98.50492798197166,115.83760286512958,192.64901287732837,26762.067692709432,26520.34081607787,23934.172419697552,3107.3465709772136
89.68087371243843,185.82741981284065,28.8251026216265,21479.065010485443,4964.657152371716,15630.336999393005,98.99730249014486
84.74455641643002,38.77570792911611,135.80351921634116,2943.674124168536,24195.14529471166,21774.31705058917,1457.8391253931343
68.05606474833125,63.79860781384641,136.1545150458383,4800.127930445228,2328.929634351049,23204.896120522615,41.581844265151354
116.87492759543143,106.36140639751189,117.73549249310675,18881.480609700156,5161.964146408982,10297.029483899107,77.89795476612092
47.84279537207692,163.62972695852875,135.85475477666054,17840.951810233728,20408.09272240723,22477.36416782513,527.4068453746353
53.67747282419633,122.03652246514625,138.5217849476162,18.51701250104587,19469.606001047032,2896.5702047397126,373.22699849070796
191.47795717529647,37.37795047002601,52.698950533279934,7967.094492330296,10374.87887093987,15932.750286155888,53.35310083882832
127.26478977214886,63.06257564680522,90.22647947743872,7826.602112138782,1631.3370991374677,18593.633291386315,36.97468270727826
111.09557743183413,138.8209480152915,145.9560193110015,27485.931130496214,21273.178380417627,7136.031010741135,866.2753392908738
37.63903642454611,149.50376545679325,0.39888419004563413,15529.376320004943,20078.309964954864,5082.395680524106,444.57654857796047
70.737047427697,102.49490582807948,133.1714553563697,7489.545488271304,26202.4615514821,16109.728320540984,2629.7539310682523
19.619029661098452,9.21770100056869,2.846037121664957,16701.551664316048,7045.178210929261,14846.745557458387,47.640381272165406
129.67180377501865,102.15851577525518,66.43333777731763,13401.522187427994,13019.900512731389,17356.38762752338,91.88392568479145
5.538319709747919,110.73750544776769,61.66657470487387,7094.785730912628,15282.188794101181,47.64984947085993,119.51241213903074
82.14424998202034,58.252239799487484,22.97502235858222,25943.18181880962,16573.431758474948,26847.670188677086,352.84274091556546
189.28646103498278,53.985150166294524,176.9311572101485,3338.0520323094597,15004.441592526351,23292.175158934242,135.04074581374016
140.38888658797768,193.85332881790035,174.71884991110085,27317.60177032963,21044.8864231925,20393.777256334924,827.8125693026534
100.58238746576424,119.79483155400462,63.22082027952756,22344.300621145496,21553.358622136868,11972.591286219611,754.4455252747778
174.6249818180346,163.58880964683104,196.57050819683545,26666.382093379358,8553.659994771848,18662.69907742742,261.0264909595428
98.55503970682749,145.29505119001112,149.07124395462802,4642.926253700261,20275.176177186706,17572.362392498377,475.592248038324
94.01622288769282,129.82000403219143,157.31180275238557,8400.753169707092,23989.01905767204,27934.46548947317,1386.3310715647403
150.95881027292438,116.81615173081556,196.01308992973742,6030.929327380928,10984.10713873579,25518.13691926498,76.91944626253822
30.23575730833279,176.25269404618948,42.473816490782504,17439.050523778173,9085.495366147517,20659.26461672734,72.07821069374704
117.40389878887505,70.04771965937458,95.7995613088081,9625.368289382926,25698.568074660074,19653.6764413404,2268.0905974517827
59.50760381121285,168.71722070183307,19.884081057954496,18973.02227296949,11766.205145908987,9283.920424609965,95.0389826491911
175.84035978853962,61.69862832222779,187.21643904252633,4015.757956016228,12861.132785684335,11503.90323667365,86.05595671615707
48.138331305493985,91.94199732237797,82.92333545263773,8707.560878636772,9484.179006714548,11371.419580125244,47.374157682473616
66.40331298753598,18.80544666580233,105.06408816336068,21521.665871627192,28885.68998308524,24338.809652878263,5909.447390114993
89.53891315978275,53.672280661737126,169.63844120119055,23215.615503677447,25174.29130365203,24748.758760360037,2050.861416625651
86.10448101184589,38.69792446335876,16.172317883239295,25724.423679530322,20213.11154157229,1248.7577605853583,616.0810819168925
181.04531521927603,33.76021474455497,117.5472747943229,24794.537567187355,814.8442397491629,9637.721167080705,173.8219312609143
30.853061689931916,23.525379283511437,71.53905322139684,12249.026594379851,9908.796229586882,2432.9455997224327,51.1912395617134
165.84542284843826,192.3080403181031,172.4530929619231,26308.12320013069,18196.686187982763,8444.473802815513,462.55125199773767
176.60406135036396,93.33827917778663,154.937599457638,20106.971265320968,3049.6969448534396,21068.461824819693,97.50726248572893
43.099342614679244,108.87788192632351,108.81316589067809,4472.308895667642,16004.103678059773,16305.052229282799,152.94633911535664
133.08738338785298,190.37532013848195,88.51447521564295,10718.901298523087,22277.521954428525,5550.650608529043,833.8514122483937
155.7982996956411,119.83056574488857,14.528941720304545,18958.5954880143,14312.898494028348,23731.115533016302,143.4323384686597
69.36358147465502,148.7272066096078,40.58975040648147,12394.024620621958,2377.3622885284217,14240.260960938076,35.5182490222673
72.46843397467234,129.56583146999284,37.48937827374621,28967.10280356755,17351.281537335937,10392.503827773642,530.2012006778646
95.1161722594633,179.4948179679181,198.43829928900112,10027.532210055628,17909.509783832742,17323.862622500437,261.4785893464319
6.448950919545893,149.82730527524853,82.58664991330424,9718.971430314248,15788.309459557438,8810.611047157732,142.3934296731996
57.387226966176954,140.60442347965062,189.37031265593734,21157.367234260342,5858.469831418704,10069.173301334813,108.34373835388729
104.93177059662888,31.854709982957274,124.65879602446101,28585.73751859319,9736.24357206115,17696.071517064942,354.98268045208584
109.50015859951571,29.349597555967087,190.41053167716257,12946.708025077576,5488.389431864118,11107.595365668598,53.37970533126078
103.43265224129759,167.58620396585422,45.525193349388715,23329.666486179358,9234.25257443847,12399.360008477655,144.74803640889814
10.312204423024273,57.09535955435292,111.97051945748282,11031.740575042884,17516.49061302941,18024.558277438475,228.40830419793022
199.41862473341905,133.58521482991804,95.61764219217666,11339.626213459947,13946.541039612044,22004.81985056525,110.72003669545697
87.58908249270674,78.1560442557757,129.29505176404126,14794.320812695498,28463.66464150114,3840.7899746325156,5158.349276294598
44.07149794838941,169.20990818492876,46.872285935417764,20999.88667612706,18470.6744138759,15429.867267645091,343.7435057628965
187.88411671533927,95.70164163063319,192.32001733485578,10945.860459237285,2261.5160977753935,18722.16896655147,51.47593937471265
167.13711847906555,1.9318814050442112,5.633463248538262,10279.03134538129,12220.464204476011,29413.241463503073,77.56557615712087
135.87224861549063,135.90427324433634,169.3172262954896,8117.0923775589545,340.55639278290585,19790.42124788072,44.95533110199622
117.01989415764483,128.4361110080259,36.27164304378381,1350.2553863521239,11167.592683786128,19441.418905907234,54.7927446435784
176.9798864200346,164.2131410416842,71.49577407856955,20035.56043332056,3248.2583809972234,26610.53076126221,95.6098271932581
180.23272477894474,101.59577648283322,88.84842429717044,17579.31222452557,23739.468753333487,23085.8116528699,1307.7028914829732
45.622952627074945,190.01746869514443,50.49020864433087,26674.076465643207,9273.392416812003,29149.62009115455,260.01761567918476
14.959586384311718,51.815995870805786,102.26121405888624,13098.987663661506,14072.688351385703,13137.79709091947,106.82601937701068
128.60898637139888,12.952653010139814,17.23859455560528,4029.17372436421,4223.446818445671,20562.35145572924,27.771573817882704
184.9178360120687,138.80722152322946,72.38743610255467,28734.73279729632,3932.0528329816198,18311.250902271924,346.5330442023975
40.96515023744658,197.2937696151631,171.28027272716707,17304.716931519248,27832.585752630977,21115.275001461247,4298.52181485951
140.4181800659689,183.82908591831395,185.24517066714336,12702.840566059294,28962.067578885875,4314.23325108278,5982.221487567431
59.31841294823177,187.52977372498947,192.81799995424174,25571.632402153704,17170.727596451503,14666.56899979327,374.83475848437496
61.867337819925396,148.26589928628513,101.6101344044322,661.5031528702053,24253.955965515866,8177.40817664365,1472.798727976317
72.44380273066555,115.83177398306796,89.62160526922108,63.986473187676026,17119.112585509305,26701.97458525589,208.41825686930872
183.25864504633847,75.0880524193565,68.39011058491154,29872.092236590484,23137.85720477825,11442.362063239929,1453.581785347332
5.905145089689334,114.59448948200313,105.51183032777254,26376.015712984306,8153.718173961592,14524.252249500603,232.23042261319716
23.710528491502792,39.56254679232099,25.590572777595355,21108.493781386238,10053.479256900824,19253.45959447062,108.04765690160825
28.300353374954955,82.23216237331555,157.01680690936573,4048.3736325227683,12650.10252404706,24722.246295408575,85.57551393105487
128.88697470684156,13.022808340841596,119.56884469699993,29666.774484802903,11082.500701720024,20956.40336650442,439.63876015728204
140.78973908958469,45.49004021196894,121.06718497673397,20185.120516650164,15437.664724270971,27012.043434006668,201.3583646775839
16.642835133793255,6.714995844038563,100.61982871691812,5420.845148834086,28952.02165333819,16925.142613815395,5945.969161719573
22.466092486697264,40.01260905710513,91.58952611695723,14122.170784124157,19881.26143495466,8662.254695135014,429.139095973109
23.053316985645633,185.42908551449625,66.39124004652295,4537.53101741782,27871.45666123316,26293.823417177493,4313.928290733071
12.326962477351788,149.89752022301897,194.50461424177357,15064.444551869647,19708.383387645124,3957.774205509839,420.54532960034305
171.92864794594144,12.02373354239925,39.35594182433315,9324.424786285515,2948.3694650469215,9105.122683682273,29.901254375591808
130.22288790256295,79.84777110967141,167.30602118276784,26626.97060086379,1919.8784433784633,10477.88797320484,241.11614012008476
42.958498172472794,50.23834220090713,160.05001989445265,27328.013769625206,15107.64856561452,12597.963090857462,360.6197064276217
199.1134873123597,127.67550693239784,14.394035183996712,2600.891206084597,9534.960313416695,27001.20529164001,49.935802074879014
173.3451112895127,171.7198597663495,110.55737243887658,2007.4058189795196,3821.977433067606,10676.488944115312,35.04399830528236
149.34087845227717,186.48221360408243,189.98679413192605,9130.941744861391,23403.365951396037,6562.41189141403,1161.600882269853
172.52834622882057,130.91889623619554,114.76617120729067,19627.111921318836,41.72732814734847,8892.938795889857,81.8334202379861
126.77585918232694,61.908355695520356,64.61878584501572,1479.2363089727733,13093.521084603877,6436.630617542106,75.47163799627386
74.65112020768913,80.79624461738742,22.88229521270635,14120.639822326933,3466.125762805744,11037.464370158796,37.25254931590928
72.30060141074708,126.3414228723398,43.977786564221574,523.7426556848612,14067.437196840378,1010.4457276783419,88.12142783728285
54.66136012851592,82.85257597578646,177.45425019786427,7126.56751531126,11849.691915588139,14419.137851224876,73.105968002536
160.06479499629185,111.93768690914345,127.8774843102581,11179.036207157527,25853.10016577139,5692.5758181724095,2375.0549894733917
8.504865333692258,109.830182506219,119.91271858514263,27434.624490805632,27834.59112317748,14714.937823299313,4500.233495646583
50.42551088997813,29.160303852472435,178.42450925011838,9865.207210102868,24808.053603522552,19207.715402155725,1750.0813338155076
131.45575404831555,143.10657981357204,0.2858742075123377,14706.137241919994,8362.369035269658,382.1593686873581,42.476425695658406
113.46537746062559,25.923892180555484,86.7523992611355,16526.140687114035,6573.473009523841,13551.008717225977,61.42490855182734
9.682279624944323,77.93094235428697,71.49752977552961,1856.1471361839322,2190.2998275501927,11580.861656170026,24.39095944410046
2.47722691410992,77.20014912224968,139.49367558903364,16418.57433118474,25428.326631877986,15111.950155681481,2110.3413797330713
174.81289224867626,104.69951269919866,180.003963300696,26944.041569113426,24926.59130170443,21564.947312939767,2029.2183405796388
139.66385383389388,132.41575709366572,51.5358729363429,26615.490119006605,15699.00585775949,4299.022436115842,338.090756838064
15.62787585947618,125.86736132744774,40.55635556030062,4148.98766644265,18018.921055035902,21794.83576390618,248.6567684975297
88.86045465813604,56.090326123562015,186.15179454867027,1754.5099957448451,21436.543162699447,20356.940025897904,661.115548866449
68.95166832888788,34.05206270877379,33.66218450667664,14978.733057064286,16531.84753393614,18684.29527312661,184.71820064014238
135.81882815763367,104.25465365597391,142.19876895826812,5731.671270168223,26464.213691244593,20120.548839396644,2845.1617263719468
123.04985098300835,189.10199360852263,196.69798646328934,22023.59701189041,8785.988434863933,4617.632168249939,130.86983859762762
193.87308740465215,123.60632072864661,139.86680210225342,29226.182228704947,28707.10491325953,12034.574604586049,5877.09735709301
